Barcode,gtin14,barcode_format,Name,Brand,ingredients,Nutrition facts,Image url,Source,health_profile,category,net_quantity,provenance,source_url,images_available
099482466350,00099482466350,UPC-A,Silken Tofu,365 Whole Foods Market,"[""WATER"", ""ORGANIC SOYBEANS"", ""CALCIUM SULFATE"", ""MAGNESIUM CHLORIDE""]","{""serving_size"": ""84g"", ""calories"": ""35"", ""total_fat"": ""2g"", ""saturated_fat"": ""0g"", ""sodium"": ""15mg"", ""total_carbohydrate"": ""1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""4g"", ""calcium"": ""70mg"", ""iron"": ""0.8mg"", ""potassium"": ""170mg""}",withheld_for_review,Whole Foods Market,healthy,xx:tofu,1 lb,openfoodfacts,https://world.openfoodfacts.org/product/099482466350,yes
850033324068,00850033324068,UPC-A,Organic bar,Yumi,"[""Oat Flour"", ""YUMI Fruit and Vegetable Blend (Dates, Dried Apples, Banana Puree, Strawberry Puree, Monk Fruit Concentrate, Rhubarb Puree, YUMI Superfood Blend [Apple, Kale, Broccoli, Spinach, Carrot, Parsley, Beet, Green Cabbage, Blueberry, Raspberry, Strawberry, Tomato])"", ""Soluble Tapioca Fiber"", ""Refined Coconut Oil"", ""Glycerin"", ""Water"", ""Tapioca Syrup"", ""Corn Starch"", ""Sunflower Lecithin"", ""Guar Gum"", ""Cinnamon"", ""French Vanilla Flavor"", ""Pectin"", ""Baking Soda"", ""Sea Salt"", ""Citric Acid"", ""Mixed Tocopherols (Vitamin E)"", ""Natural Flavor"", ""Fruit Juice for Color"", ""Vitamin C (Ascorbic Acid)"", ""Iron Bisglycinate Chelate"", ""Niacin (Niacinamide)"", ""Zinc Citrate"", ""Vitamin B6 (Pyridoxine Hydrochloride)"", ""Vitamin K1"", ""Vitamin D3 (Cholecalciferol from Lichen)""]","{""serving_size"": ""21g"", ""calories"": ""70"", ""total_fat"": ""2g"", ""saturated_fat"": ""1g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""60mg"", ""total_carbohydrate"": ""14g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""3g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""vitamin_d"": ""3.5mcg"", ""calcium"": ""10mg"", ""iron"": ""2.1mg"", ""potassium"": ""50mg""}",withheld_for_review,Sprouts Farmers Market,healthy,protein-energy-bars,.74 oz,openfoodfacts,https://world.openfoodfacts.org/product/850033324068,yes
810589030295,00810589030295,UPC-A,Vanilla Almond Butter Nut Granola,purely elizabeth.,"[""Organic Pumpkin Seeds"", ""Organic Sunflower Seeds"", ""Cashews"", ""Organic Coconut Sugar"", ""Almonds"", ""Organic Coconut Flakes"", ""Almond Butter"", ""Organic Coconut Oil"", ""Organic Chia Seeds"", ""Organic Cinnamon"", ""Sea Salt"", ""Vanilla extract""]","{""serving_size"": ""1 serving (30 g)"", ""calories"": ""170"", ""total_fat"": ""13g"", ""saturated_fat"": ""3.5g"", ""sodium"": ""105mg"", ""total_carbohydrate"": ""8g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""4g"", ""added_sugars"": ""4g"", ""protein"": ""6g"", ""calcium"": ""20mg"", ""iron"": ""1mg"", ""potassium"": ""130mg""}",withheld_for_review,Walmart,better-for-you,nut-and-seed-mixes,227g,openfoodfacts,https://world.openfoodfacts.org/product/810589030295,yes
00931847,00000000931847,short-code-unverified,Chocolate Bar,Trader Joe's,"[""Cocoa mass"", ""sugar"", ""cocoa butter"", ""soy lecithin"", ""natural vanilla flavor""]","{""serving_size"": ""10 pieces (31 g)"", ""calories"": ""190"", ""total_fat"": ""15g"", ""saturated_fat"": ""9g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""10g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""5g"", ""added_sugars"": ""5g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""40mg"", ""iron"": ""0.6mg"", ""potassium"": ""180mg""}",withheld_for_review,Trader Joe's,better-for-you,candy-chocolate-bars,3.5 oz (100g),openfoodfacts,https://world.openfoodfacts.org/product/00931847,yes
024100115099,00024100115099,UPC-A,baked snack crackers,Cheez-It,"[""enriched flour (wheat flour, niacin, reduced iron, vitamin b1 [thiamin mononitrate], vitamin b2 [riboflavin], folic acid)"", ""vegetable oil (soybean and palm oil with tbhq for freshness)"", ""cheese made with skim milk (skim milk, whey protein, salt, cheese cultures, enzymes, annatto extract color)"", ""contains 2% or less of salt"", ""dextrose"", ""paprika"", ""yeast"", ""paprika extract color"", ""soy lecithin""]","{""serving_size"": ""27 crackers (30 g)"", ""calories"": ""150"", ""total_fat"": ""8g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""230mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""35.1mg"", ""iron"": ""1mg"", ""potassium"": ""20.1mg""}",withheld_for_review,Target,better-for-you,crackers-appetizers,21 oz,openfoodfacts,https://world.openfoodfacts.org/product/024100115099,yes
4099100042832,04099100042832,EAN-13,100% Whole Wheat Bread,LF,"[""whole wheat flour"", ""water"", ""is yeast"", ""brown sugar"", ""wheat gluten"", ""contains 2% or less of each of the following: salti"", ""dough conditioners oz) (contains one or more of the following: sodium stearoyl lactylate"", ""calcium stearoyl lactylate"", ""monoglycerides"", ""mono - and diglycerides"", ""distilled monoglycerides"", ""calcium peroxide"", ""calcium iodate"", ""datem"", ""ethoxylated mono - and diglycerides"", ""ue* enzymes"", ""ascorbic acid)"", ""soybean oil"", ""% vinegar"", ""cultured wheat flour"", ""monocalcium phosphate"", ""ammonium 1%sulfate"", ""citric acid"", ""sodium citrate"", ""soy lecithin"", ""natamycin (to retard spoilage)"", ""contains: wheat"", ""soy"", ""ts distrid t o coldr""]","{""serving_size"": ""26g"", ""calories"": ""55.7"", ""total_fat"": ""0.5g"", ""saturated_fat"": ""0g"", ""sodium"": ""110mg"", ""total_carbohydrate"": ""11g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""1g"", ""added_sugars"": ""0.93g"", ""protein"": ""4g"", ""calcium"": ""50mg"", ""iron"": ""0.74mg""}",withheld_for_review,Aldi,better-for-you,wheat-breads,20 oz,openfoodfacts,https://world.openfoodfacts.org/product/4099100042832,yes
856416000703,00856416000703,UPC-A,Triple Berry Crunch Granola,Bear Naked,"[""whole grain oats"", ""brown sugar"", ""brown rice syrup"", ""crisp rice (rice flour, sugar, salt)"", ""whole oat flour"", ""dried cranberries (cranberries, cane sugar, vegetable glycerin)"", ""canola oil"", ""pumpkin seeds"", ""strawberries"", ""blueberries"", ""baking soda"", ""sea salt"", ""natural flavors"", ""rosemary extract""]","{""serving_size"": ""1 serving (52 g)"", ""calories"": ""210"", ""total_fat"": ""6g"", ""saturated_fat"": ""1g"", ""sodium"": ""190mg"", ""total_carbohydrate"": ""38g"", ""dietary_fiber"": ""4g"", ""total_sugars"": ""11g"", ""added_sugars"": ""10g"", ""protein"": ""5g"", ""calcium"": ""30mg"", ""iron"": ""1.2mg"", ""potassium"": ""170mg""}",withheld_for_review,Kroger,better-for-you,mueslis-with-fruits,12 oz (340g),openfoodfacts,https://world.openfoodfacts.org/product/856416000703,yes
096619336753,00096619336753,UPC-A,Peanut Butter Pretzels,Kirkland Signature,"[""Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid)"", ""Peanut Butter (Valencia Peanuts, Molasses, Mono - and diglycerides)"", ""Salt"", ""Soybean Oil"", ""Corn Syrup"", ""Barley Malt Extract""]","{""serving_size"": ""8 pretzels (28 g)"", ""calories"": ""134"", ""total_fat"": ""6.16g"", ""saturated_fat"": ""1.4g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""228mg"", ""total_carbohydrate"": ""13.7g"", ""dietary_fiber"": ""1.4g"", ""total_sugars"": ""1.12g"", ""added_sugars"": ""0.25g"", ""protein"": ""4.2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""1.12mg"", ""potassium"": ""0mg""}",withheld_for_review,Costco,better-for-you,pretzel,55 oz,openfoodfacts,https://world.openfoodfacts.org/product/096619336753,yes
045300005423,00045300005423,UPC-A,Honey Roast Creamy Peanut & Honey Spread,Peter Pan,"[""peanut butter (roasted peanuts, sugar, less than 2% of: molasses, hydrogenated vegetable oils [cottonseed and rapeseed], salt)"", ""sugar"", ""honey"", ""contains: peanuts""]","{""serving_size"": ""1 serving (34 g)"", ""calories"": ""202"", ""total_fat"": ""14g"", ""saturated_fat"": ""3g"", ""sodium"": ""130mg"", ""total_carbohydrate"": ""11g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""8g"", ""added_sugars"": ""7g"", ""protein"": ""7g"", ""potassium"": ""61mg""}",withheld_for_review,Wegmans,healthy,nut-butters,"16.3 OZ, 462g, 1.02Lb",openfoodfacts,https://world.openfoodfacts.org/product/045300005423,yes
677210094176,00677210094176,UPC-A,Coconut Keto Cluster Crunch,Gourmet Gatherings,"[""Coconut"", ""Pumpkin Seeds"", ""Sunflower Seeds"", ""Tapioca Syrup"", ""Inulin (agave fiber)"", ""Hulled Hemp Seeds"", ""Sea Salt"", ""Caramel Flavor"", ""Xanthan Gum"", ""Natural Flavor""]","{""serving_size"": ""28g"", ""calories"": ""160"", ""total_fat"": ""12g"", ""saturated_fat"": ""7g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""80mg"", ""total_carbohydrate"": ""10g"", ""dietary_fiber"": ""6g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""7mg"", ""iron"": ""1mg"", ""potassium"": ""78mg""}",withheld_for_review,Sam's Club,better-for-you,seed cluster snack,454 gm,openfoodfacts,https://world.openfoodfacts.org/product/677210094176,yes
077567254344,00077567254344,UPC-A,Ice cream Natural Strawberry,Breyers,"[""Milk"", ""Strawberries"", ""Cream"", ""Sugar"", ""Whey"", ""Vegetable Gum (Tara)""]","{""serving_size"": ""0.667 cup (90 g)"", ""calories"": ""150"", ""total_fat"": ""7g"", ""saturated_fat"": ""4.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""20mg"", ""sodium"": ""45mg"", ""total_carbohydrate"": ""20g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""19g"", ""added_sugars"": ""14g"", ""protein"": ""2g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""90mg"", ""iron"": ""0mg"", ""potassium"": ""160mg""}",withheld_for_review,Meijer,better-for-you,Proposed-for-deletion,1.5 quart,openfoodfacts,https://world.openfoodfacts.org/product/077567254344,yes
099482523619,00099482523619,UPC-A,Organic Unsweetened & Unsalted Creamy Peanut Butter,365 Whole Foods Markwt,"[""Organic dry roasted peanuts""]","{""serving_size"": ""32g"", ""calories"": ""190"", ""total_fat"": ""16g"", ""saturated_fat"": ""2.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""8g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0.5mg"", ""potassium"": ""200mg""}",withheld_for_review,Whole Foods Market,healthy,peanut-butters,737 g,openfoodfacts,https://world.openfoodfacts.org/product/099482523619,yes
850016813381,00850016813381,UPC-A,marshmallow grain free cereal,THREE WISHES,"[""Chickpea"", ""Tapioca"", ""Pea Protein"", ""Organic Cane Sugar"", ""Natural Flavors"", ""Monk Fruit""]","{""serving_size"": ""1 serving (35 g)"", ""calories"": ""130"", ""total_fat"": ""1.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""45mg"", ""total_carbohydrate"": ""20g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""3g"", ""added_sugars"": ""3g"", ""protein"": ""8g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""15mg"", ""iron"": ""4mg"", ""potassium"": ""207mg""}",withheld_for_review,Sprouts Farmers Market,healthy,Grain-free-cereal,245g,openfoodfacts,https://world.openfoodfacts.org/product/850016813381,yes
037466042695,00037466042695,UPC-A,DARK CHOCOLATE,Lindt,"[""CHOCOLATE"", ""COCOA BUTTER"", ""COCOA POWDER PROCESSED WITH ALKALI"", ""SUGAR""]","{""serving_size"": ""3 pieces (30 g)"", ""calories"": ""200"", ""total_fat"": ""16g"", ""saturated_fat"": ""10g"", ""sodium"": ""5mg"", ""total_carbohydrate"": ""9g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""4g"", ""calcium"": ""18mg"", ""iron"": ""2mg"", ""potassium"": ""457mg""}",withheld_for_review,Walmart,better-for-you,dark-chocolate-bar-with-more-than-70-cocoa,Net Wt 3.5 Oz (100g),openfoodfacts,https://world.openfoodfacts.org/product/037466042695,yes
00906425,00000000906425,short-code-unverified,Mediterranean Style Hummus,Trader Joe's,"[""Garbanzo beans (garbanzo beans, water, salt)"", ""tahini (ground sesame seeds)"", ""water"", ""canola oil and"", ""or safflower oil"", ""garlic"", ""concentrated lemon juice"", ""salt"", ""pine nuts"", ""phosphoric"", ""acetic and malic acids"", ""cultured dextrose (preserves freshness)"", ""olive oil"", ""spices"", ""dehydrated red bell pepper"", ""dehydrated parsley""]","{""serving_size"": ""2 tbsp. (32 g)"", ""calories"": ""74.7"", ""total_fat"": ""6g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""105mg"", ""total_carbohydrate"": ""5g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g""}",withheld_for_review,Trader Joe's,better-for-you,Groceries,16 oz,openfoodfacts,https://world.openfoodfacts.org/product/00906425,yes
611269332827,00611269332827,UPC-A,Red Bull The Red Edition Watermelon Blast Energy Drink,Red Bull,"[""Carbonated Water"", ""Sugar"", ""Glucose"", ""Ciric Acid"", ""Tourine"", ""Sodium Citrate"", ""Caffeine"", ""Colors"", ""Niacinamide"", ""Natural and Artificial Flavors"", ""Pyridoxine HC (Vitamin B6)"", ""Calcium Pantothenate"", ""Vitamin B12""]","{""serving_size"": ""1 can (354.882 g)"", ""calories"": ""160"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""125mg"", ""total_carbohydrate"": ""40.1g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""38g"", ""added_sugars"": ""0.03g"", ""protein"": ""0g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0mg"", ""potassium"": ""0mg""}",withheld_for_review,Target,better-for-you,sweetened-beverages,355 mL (12 FL OZ),openfoodfacts,https://world.openfoodfacts.org/product/611269332827,yes
4099100116649,04099100116649,EAN-13,WHEY PROTEIN BLEND,ELEVATION,"[""PROTEIN BLEND (WHEY PROTEIN CONCENTRA, WHEY PROTEIN ISOLATE)"", ""COCOA POWDER (ALKALI PROCE, MALTODEXTRIN, NATURAL AND ARTIFICIAL FLAVORS SUNFLONG, LECITHIN, CELLULOSE GUM, ACESULFAME POTASSIUM, SUCRALU""]","{""serving_size"": ""1 portion (50 g)"", ""calories"": ""180"", ""total_fat"": ""2.5g"", ""saturated_fat"": ""2g"", ""cholesterol"": ""80mg"", ""sodium"": ""85mg"", ""total_carbohydrate"": ""8g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0g"", ""protein"": ""30g"", ""calcium"": ""340mg"", ""iron"": ""2mg"", ""potassium"": ""200mg""}",withheld_for_review,Aldi,better-for-you,Protein-supplement,32 oz,openfoodfacts,https://world.openfoodfacts.org/product/4099100116649,yes
038000359217,00038000359217,UPC-A,Nutri Grain Strawberry,Kellogg's,"[""WHOLE GRAIN OATS"", ""ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID)"", ""SOYBEAN OIL"", ""WHOLE WHEAT FLOUR"", ""DEXTROSE"", ""FRUCTOSE"", ""VEGETABLE GLYCERIN"", ""INVERT SUGAR"", ""WHEY"", ""SOLUBLE CORN FIBER"", ""CELLULOSE"", ""SALT"", ""NATURAL FLAVOR"", ""POTASSIUM BICARBONATE"", ""VITAMIN BLEND (NIACINAMIDE, VITAMIN B1 [THIAMIN HYDROCHLORIDE], VITAMIN B6 [PYRIDOXINE HYDROCHLORIDE], VITAMIN B2 [RIBOFLAVIN], VITAMIN D, VITAMIN B12)"", ""WHEAT BRAN"", ""MONO - AND DIGLYCERIDES"", ""SOY LECITHIN"", ""WHEAT GLUTEN"", ""CARRAGEENAN"", ""IRON"", ""GUAR GUM"", ""INVERT SUGAR"", ""CORN SYRUP"", ""VEGETABLE GLYCERIN"", ""SUGAR"", ""STRAWBERRY PUREE CONCENTRATE"", ""MODIFIED FOOD STARCH"", ""SODIUM CITRATE"", ""VEGETABLE JUICE (COLOR)"", ""SODIUM ALGINATE"", ""NATURAL FLAVOR"", ""CITRIC ACID"", ""DIPHOSPHATE"", ""METHYLCELLULOSE"", ""LEMON JUICE CONCENTRATE"", ""WHEAT"", ""MILK"", ""SOY""]","{""serving_size"": ""1 bar (37 g)"", ""calories"": ""130"", ""total_fat"": ""3.5g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""130mg"", ""total_carbohydrate"": ""25g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""11g"", ""added_sugars"": ""1g"", ""protein"": ""2g"", ""iron"": ""1.8mg""}",withheld_for_review,Kroger,better-for-you,breakfast-bar,"1.3 oz, 37g",openfoodfacts,https://world.openfoodfacts.org/product/038000359217,yes
096619483556,00096619483556,UPC-A,organic GREEK YOGURT plain,KIRKLAND Signature,"[""nonfat milk"", ""active cultures (streptococcus thermophilus, lactobacillus bulgaricus, l. acidophilus, lactobacillus acidophilus, bifidus, lactobacillus casei)""]","{""serving_size"": ""0.667 cup (170 g)"", ""calories"": ""100"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""10mg"", ""sodium"": ""60mg"", ""total_carbohydrate"": ""7g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""3g"", ""added_sugars"": ""0g"", ""protein"": ""18g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""190mg"", ""iron"": ""0mg"", ""potassium"": ""190mg""}",withheld_for_review,Costco,healthy,greek-style-yogurts,1.36 kg (48oz),openfoodfacts,https://world.openfoodfacts.org/product/096619483556,yes
852700300375,00852700300375,UPC-A,Brown Zero Calorie Sweetener,Swerve,"[""ERYTHRITOL"", ""ALLULOSE"", ""VEGETABLE GLYCERIN"", ""FRUIT JUICE CONCENTRATE (FOR COLOR)"", ""NATURAL FLAVOR""]","{""serving_size"": ""6 serving (48 g)"", ""calories"": ""0"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""48g"", ""dietary_fiber"": ""48g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""iron"": ""0mg""}",withheld_for_review,Wegmans,healthy,sweeteners,12 oz (340g),openfoodfacts,https://world.openfoodfacts.org/product/852700300375,yes
009300000383,00009300000383,UPC-A,HAMBURGER DILL CHIPS,Mt. Olive,"[""CUCUMBERS"", ""WATER"", ""VINEGAR"", ""SALT"", ""CALCIUM CHLORIDE"", ""0.1% SODIUM BENZOATE (PRESERVATIVE)"", ""ALUM"", ""NATURAL FLAVORS"", ""POLYSORBATE 80"", ""AND YELLOW 5""]","{""serving_size"": ""1 serving (28.349 g)"", ""calories"": ""0"", ""total_fat"": ""0g"", ""sodium"": ""329mg"", ""total_carbohydrate"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""iron"": ""0mg""}",withheld_for_review,Sam's Club,better-for-you,null,28 g,openfoodfacts,https://world.openfoodfacts.org/product/009300000383,yes
708820088030,00708820088030,UPC-A,SPLIT TOP ENRICHED BREAD WHEAT,meijer,"[""Enriched flour [unbleached wheat flour, malted barley flour, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), niacin (vitamin b3), folic acid]"", ""water"", ""whole grain wheat flour"", ""yeast"", ""wheat bran"", ""sugar"", ""wheat gluten"", ""soybean oil"", ""molasses"", ""whole grain rolled oats"", ""salt"", ""rye flour"", ""barley flakes"", ""monoglycerides"", ""ethoxylated mono - and diglycerides"", ""modified whey"", ""calcium propionate (a preservative)"", ""dextrose"", ""vinegar"", ""wheat starch"", ""calcium sulfate"", ""artificial flavor"", ""citric acid"", ""ascorbic acid; topped with butter""]","{""serving_size"": ""1 SLICE (28 g)"", ""calories"": ""70"", ""total_fat"": ""1g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""130mg"", ""total_carbohydrate"": ""14g"", ""dietary_fiber"": ""1.01g"", ""total_sugars"": ""2g"", ""added_sugars"": ""2g"", ""protein"": ""2g"", ""calcium"": ""50.1mg"", ""iron"": ""1mg"", ""potassium"": ""40mg""}",withheld_for_review,Meijer,better-for-you,wheat-breads,22 oz,openfoodfacts,https://world.openfoodfacts.org/product/708820088030,yes
089125412004,00089125412004,UPC-A,Quinoa Flakes,Ancient Harvest,"[""Organic White Quinoa Flakes""]","{""serving_size"": ""1 serving (40 g)"", ""calories"": ""150"", ""total_fat"": ""2g"", ""sodium"": ""0mg"", ""total_carbohydrate"": ""26g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""5g"", ""added_sugars"": ""0g"", ""protein"": ""6g"", ""calcium"": ""19mg"", ""iron"": ""2mg"", ""potassium"": ""230mg""}",withheld_for_review,Whole Foods Market,healthy,quinoa-flakes,12 oz,openfoodfacts,https://world.openfoodfacts.org/product/089125412004,yes
079900003251,00079900003251,UPC-A,Banana Berry,Wyman's,"[""BANANA SLICES (ASCORBIC AND CITRIC ACIDS ADDED TO PROTECT COLOR)"", ""STRAWBERRIES"", ""WILD BLUEBERRIES""]","{""serving_size"": ""1 portion (140 g)"", ""calories"": ""80"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""10mg"", ""total_carbohydrate"": ""20g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""13g"", ""added_sugars"": ""0g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""0.9mg"", ""potassium"": ""260mg""}",withheld_for_review,Sprouts Farmers Market,healthy,frozen-fruits,3 lbs,openfoodfacts,https://world.openfoodfacts.org/product/079900003251,yes
